Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Card_Age,Transaction_Distance,Is_Weekend,Hour,Day,High_Amount,High_Distance,High_Frequency,Behavior_Risk,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Actual_Fraud,Predicted_Fraud,Fraud_Probability
20.25,37329.09,True,False,8,204.14,98,1729.98,False,10,16,False,True,False,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1,1,0.3627345492893492
12.36,2924.67,False,False,12,330.38,183,3249.95,False,3,22,False,True,True,2,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,1,0.5188454549355555
298.87,50761.76,False,False,10,16.4,189,1557.97,False,20,18,False,True,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0,0,0.29600054909336
29.5,60589.72,False,False,8,232.29,109,4056.18,False,19,8,False,True,False,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,0,1,0.45903239613261243
92.67,9304.01,False,False,10,218.27,23,4206.46,False,4,20,False,True,False,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0.2675420094689514
215.48,70372.48,False,False,14,170.85,235,4268.26,True,14,29,False,True,True,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,0.2609169704082286
37.75,61139.75,False,False,6,89.54,76,2492.01,True,1,13,False,True,False,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1,0.41383633245883733
255.27,50312.82,False,False,13,34.67,74,1650.64,False,15,6,False,True,True,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,0,0,0.22185554398761478
317.84,8572.85,False,False,8,396.81,47,3941.37,False,4,3,False,True,False,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0.3507316273149457
53.19,65188.65,False,False,6,483.27,82,937.04,False,21,30,False,False,False,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,0,0.3032684223450446
51.37,69602.35,False,False,14,116.38,11,3396.34,False,8,27,False,True,True,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0.25922032044465776
77.14,18716.07,False,False,11,154.78,114,3922.38,True,12,14,False,True,True,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0.4065144903817876
4.91,16264.86,False,True,7,194.16,234,3780.56,False,3,27,False,True,False,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.3168052912936533
3.49,91924.47,True,False,7,155.95,135,88.71,False,23,12,False,False,False,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,0.38439891228374173
109.45,28800.65,False,False,2,351.35,54,3995.65,True,1,23,False,True,False,1,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1,0.4458551750744508
254.07,86463.23,False,False,9,301.38,117,2249.81,False,5,13,False,True,False,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0.43147853405067155
148.39,29782.55,False,False,5,78.15,173,877.8,False,16,24,False,False,False,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,1,0.38298036286578263
404.4,67645.97,False,False,13,278.73,53,2970.07,False,11,16,False,True,True,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.3561098955036588
18.2,74258.96,False,True,1,358.53,9,1052.54,False,11,2,False,True,False,1,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,1,0.3794214540222666
22.65,90872.98,False,True,11,410.75,17,2989.81,False,2,2,False,True,True,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0.31752507377339817
18.47,78724.19,False,False,4,490.18,104,3587.12,True,3,26,False,True,False,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,1,0.3501887158364328
24.95,40716.69,False,False,1,57.26,70,1674.43,True,7,3,False,True,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,0.3163511944053697
177.17,24210.82,False,False,6,363.87,136,3928.68,False,13,18,False,True,False,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1,1,0.3658850825777389
366.26,86517.94,False,False,6,393.21,213,4705.06,True,6,6,False,True,False,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,0,1,0.49746381206797724
85.74,73653.07,False,False,12,466.94,156,4798.25,False,18,17,False,True,True,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,1,0.36554505685269384
85.36,27694.6,False,False,12,113.15,8,230.76,True,0,3,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1,0,0.33577415109122694
44.67,19126.49,False,False,3,76.69,69,4517.46,False,7,4,False,True,False,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1,1,0.3883156794684254
11.3,678.0,False,False,10,319.35,13,4502.28,False,19,29,False,True,False,1,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1,0,0.34452195962365245
120.51,37567.94,False,False,11,254.38,231,4135.46,False,16,24,False,True,True,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0.23060722359148977
112.04,35229.42,False,False,4,327.29,96,1693.54,False,23,7,False,True,False,1,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,1,0.43343763914396266
140.48,14393.0,False,False,11,191.57,139,3794.7,False,21,13,False,True,True,2,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,1,1,0.45667945391525605
3.84,22047.03,False,False,13,38.42,18,3253.2,False,15,13,False,True,True,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0.3063019393856406
157.64,31938.24,False,False,6,174.87,35,3689.88,False,11,30,False,True,False,1,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1,1,0.4064708645238321
9.76,84469.74,False,False,11,238.02,135,4638.45,False,21,16,False,True,True,2,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1,1,0.44282134328537553
82.35,98674.33,False,False,1,420.82,185,3362.16,True,3,28,False,True,False,1,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,1,0.4142331267848896
66.95,5305.13,False,False,1,208.98,152,2991.82,True,20,8,False,True,False,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,1,0.3996933306453345
95.12,6839.72,False,False,12,384.85,113,4548.28,False,5,9,False,True,True,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,0.37387022956403737
54.33,97544.19,False,False,14,449.57,124,2668.38,False,18,26,False,True,True,2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,0,0.3442649441945867
54.6,28800.11,False,False,14,377.8,182,395.26,False,20,23,False,False,True,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0,0.25011508800067656
38.36,81808.74,False,False,11,159.27,157,2639.39,True,14,9,False,True,True,2,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0.3472800475728938
168.04,57824.19,False,False,10,446.65,73,3419.19,True,13,13,False,True,False,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,1,0.4335572533957076
0.43,10342.11,False,False,11,10.26,22,4955.94,False,2,1,False,True,True,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,1,1,0.4440736643142332
211.7,45622.37,False,False,6,19.58,116,1849.79,True,20,5,False,True,False,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1,1,0.4014714205074086
39.06,3869.43,False,True,1,402.11,97,1532.8,True,19,11,False,True,False,1,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,0,1,0.4151139052602938
34.59,95431.47,False,False,4,29.04,55,3760.86,True,18,20,False,True,False,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,0,1,0.48533402066112213
37.13,34122.96,False,True,1,489.17,102,214.89,False,12,8,False,False,False,0,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0,1,0.4100015080257103
171.5,7734.01,False,False,11,43.88,216,3997.33,False,11,20,False,True,True,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0.32864844487594247
96.35,10873.4,False,False,9,285.76,12,2461.22,False,1,16,False,True,False,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,1,1,0.4117377776713916
331.88,89572.14,False,False,4,270.84,233,3632.93,False,20,27,False,True,False,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1,0,0.2905185197498786
55.15,28307.84,False,False,7,318.34,38,3275.86,False,17,5,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,1,0.41285543030091437
99.66,52769.67,True,False,14,323.0,132,1143.73,False,8,21,False,True,True,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0,0.322578624624847
77.48,83891.79,False,False,11,299.21,43,1997.66,False,17,21,False,True,True,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0.3111620311817623
148.01,32561.49,False,False,4,187.59,18,2882.97,False,7,12,False,True,False,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0,0.32947600601676
2.67,19640.08,False,False,7,126.95,102,4059.73,False,5,8,False,True,False,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0.3683237352110892
21.87,60172.68,False,False,13,152.81,19,326.91,True,6,10,False,False,True,1,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0,1,0.5558204714672789
126.07,60495.03,False,False,12,154.97,224,2874.38,False,9,31,False,True,True,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0,1,0.3772566090921095
120.59,71366.66,True,False,6,33.69,38,254.7,True,7,26,False,False,False,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,1,0.45724262113523484
153.19,41795.41,False,False,1,483.57,219,829.08,True,6,10,False,False,False,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,1,0.4043824092544022
104.6,24429.11,False,False,1,265.87,172,2388.33,False,18,14,False,True,False,1,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,1,0,0.3289354845875375
51.11,16367.45,False,False,12,134.45,73,3335.39,False,10,6,False,True,True,2,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,1,1,0.4480128240211234
140.59,6065.22,False,False,10,334.02,72,3183.41,False,20,8,False,True,False,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,0,1,0.4130361545760711
132.85,66829.71,False,False,5,454.69,190,3119.13,False,20,3,False,True,False,1,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,0,0,0.30463006895589384
7.49,7848.78,False,False,1,149.28,153,2194.96,True,0,21,False,True,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0,0.2649996291302483
7.58,42598.52,False,False,4,31.08,157,4384.75,True,17,18,False,True,False,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0,0,0.3211902989386548
